bin,2010-12-28,2010-12-29,2010-12-30,2010-12-31,2011-01-01,2011-01-02,2011-01-03,2011-01-04,2011-01-05,2011-01-06,2011-01-07,2011-01-08,2011-01-09,2011-01-10,2011-01-11,2011-01-12,2011-01-13,2011-01-14,2011-01-15,2011-01-16,2011-01-17,2011-01-18,2011-01-19,2011-01-20,2011-01-21,2011-01-22,2011-01-23,2011-01-24,2011-01-25,2011-01-26,2011-01-27,2011-01-28,2011-01-29,2011-01-30
65,0.1111031746794444,0.11110408920410496,0.11110398584377291,0.11110182484923144,0.11666292379613505,0.11666192929462237,0.11666201522329929,0.11666170412375103,0.1166611389350155,0.11666033507440565,0.11666173798367159,0.11666001771582249,0.11666032810929153,0.11665995806270274,0.11666077854183024,0.11666071496001071,0.12221971667978389,0.12221967263432226,0.12221822774245124,0.12221760904366112,0.12221731770734603,0.12221796434651933,0.12221744743630641,0.12221645717608623,0.12221639797354197,0.12221594419085013,0.116659295637801,0.11665970319534243,0.1166599483860589,0.11665925702500879,0.1166576686654617,0.1166580392424981,0.11665856698989659,0.11666033640652328
66,0.13889330759152538,0.1388914663564669,0.13889059043500693,0.1388901838083426,0.13888922962966743,0.13888850354008486,0.13888799679463334,0.13888755645248554,0.13888712795213864,0.13888664090026098,0.14444580218898137,0.14444529353901042,0.1500037749665831,0.1444470522281344,0.1444457559054593,0.14444504438407896,0.14444443077552646,0.1444440225380785,0.14444332871835336,0.14444282240459294,0.144442501485416,0.14444261640600897,0.14444227916039654,0.14444174306223054,0.14444165102390827,0.14444136402490007,0.13888539957126708,0.1388854908860942,0.14444563861586818,0.15000512341440905,0.15000418675594598,0.1555633658928059,0.1555605648195093,0.16111726639212254
67,0.16666281076007664,0.16666291401723946,0.16666266468376081,0.16666130374716107,0.1666614675366851,0.16666097068498817,0.16666163252708013,0.1666617330497515,0.16666146896966302,0.1666608092524189,0.16666228068246997,0.1777807557504048,0.17777926560591914,0.17777827995217413,0.17777725868968017,0.17777666790588073,0.2055700523179237,0.21668151252155451,0.22224249550233768,0.22223821060398247,0.22223389761676254,0.23890498470712798,0.23334644444150074,0.23334446727147376,0.2333406858377181,0.23333829685207053,0.22222338377261425,0.2222217485880122,0.22222023646106553,0.2222184859639453,0.22221676247971633,0.22221533572163318,0.22221512587494105,0.22777585807595394
68,0.083331688395566,0.08333178095819548,0.08333166947092623,0.08333107444761798,0.07777547913943023,0.07777525213567826,0.07777556091828436,0.0777755902857571,0.07777547572954266,0.07777521912895409,0.07777586121614265,0.08889501658314945,0.08889332661598094,0.08889246630315543,0.0888912023874215,0.0888905924059462,0.08889006660633428,0.08888955770882248,0.08333391064282034,0.08333341114823217,0.08333308976907063,0.07777736007502592,0.07777713622640739,0.07777682153280513,0.077776671622738,0.07777649183944622,0.07777613721227879,0.07777619406689468,0.07777620833281713,0.07777600556003013,0.07777559678109945,0.07777565537553166,0.07777576616962016,0.08333583056718602
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0055555555571041824,0.005555555560419194,0.005555555559630234,0.005555555558106285,0.005555555557282439,0.005555555556899388,0.005555555556975589,0.0055555555563428635,0.0055555555562904965,0.005555555557143814,0.005555555556571011,0.005555555556438856,0.00555555555633866,0.005555555556286194,0.00555555555767554,0.005555555557163652,0.005555555556809082,0.005555555556495748,0.005555555555747669,0.005555555555607861,0.005555555555603459,0.005555555555597237,0.005555555555592303,0.005555555555578587,0.005555555555568727,0.005555555555568323,0.005555555555556063,0.005555555555556618,0.005555555555556498,0.005555555555556058,0.005555555555556655,0.005555555555555696,0.005555555555555721,0.005555555555555682
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.03888693404044589,0.0388871421004107,0.03888696595200474,0.038886173563255716,0.03888620269818741,0.03888590068781416,0.03888626376468847,0.03888626626700528,0.03888611844287052,0.038885828660921634,0.03888658595953181,0.038885868818290224,0.03888606237381244,0.03888593989719884,0.038886285413605,0.03888628436762423,0.038886281637458726,0.04444529752925379,0.04444525792828133,0.04444476279681937,0.044444270454193184,0.04444400395100955,0.04444369405214211,0.04444330509377777,0.0444430996932228,0.044442839637356124,0.04444246437979771,0.044442473976958614,0.04444246168705521,0.04444218920661029,0.04444163612354246,0.04444171038315712,0.044441836179355695,0.044442379057348325
77,0.03333087963146387,0.03333122500247455,0.033331190857092935,0.033330508506510016,0.03333067664770964,0.03333048433489603,0.03333090909978864,0.03333096732769584,0.03333088393926762,0.03333070061502133,0.03333138585806669,0.03333079860277805,0.03333099113975781,0.03333091406530933,0.03333128126492727,0.033331292414299114,0.033331301172033895,0.03333159669834703,0.03333090107042569,0.03333083126119975,0.033330914302740204,0.03333137228536787,0.033331256010853925,0.03333093341020906,0.03333099689894678,0.03333088842895137,0.033330575761758324,0.03333078324611247,0.03333090983899538,0.03333068293767187,0.03333015819346978,0.03333027683919004,0.03889166576230026,0.038890226935138925
78,0.09999720104339455,0.0999973323644012,0.09999725440075145,0.09999645586142372,0.09999665566910951,0.09999641481359843,0.09999685643022634,0.09999698349285675,0.09999684979771417,0.0999964147517341,0.09999733698479746,0.09999658739949747,0.09999681663676617,0.09999669315676951,0.09999692372784033,0.09999695770337508,0.09444124717562316,0.09444169147328997,0.0944409741362606,0.09444111360241085,0.09444119972913653,0.09444175657073117,0.09444159439095191,0.09444122635248603,0.09444136801785127,0.09444120602764622,0.09444131983367313,0.09444140972619486,0.09444154208108081,0.09444134884680963,0.09444059084532479,0.0944410321311523,0.09444120505519348,0.09444190713790575
79,0.13333993421592294,0.12222681904296111,0.12222576397502108,0.12222568393866455,0.12222439307092911,0.12222361961268798,0.12222274087164348,0.11111146379023236,0.12223029570408124,0.12222919278666383,0.122226119485148,0.12222596961454255,0.12222472529174049,0.12222400176205009,0.10555667873230125,0.10555613951793598,0.12223179954748616,0.12222907684391904,0.12222995648835261,0.12222826475044474,0.1222266513295539,0.12778359611873827,0.12222704801649875,0.12778569672765183,0.12778357873206517,0.1277822918652385,0.12778093882900343,0.1277796809493565,0.13889825460153843,0.13334510095283233,0.13334416205492022,0.13334048448012562,0.13333787384042783,0.13333544368594272
80,0.04444230865320598,0.03888832289776965,0.027776945705292863,0.0277767073084942,0.033337043098797994,0.033336564541786184,0.033335489734646104,0.03889403895986402,0.038893184048439035,0.038892658352327567,0.03889102693855356,0.038890973883574244,0.03889032424595057,0.03888995785375898,0.03888960175345768,0.038889320944925546,0.038889082123931204,0.038888902715037206,0.0388885894277522,0.038888355686812884,0.03888825153389972,0.03888829469213944,0.038888181083406206,0.03888799051385771,0.03888795141429977,0.0388878577768755,0.038887722734647925,0.03888776605267159,0.03888779695914508,0.03888768832104814,0.03888740703623639,0.03888750652012657,0.03888757858296201,0.03888785972975949
81,0.055557601814791385,0.05000129313423288,0.050000952122554475,0.05000086046068137,0.050000463829734984,0.05000020247272286,0.04999995991012413,0.04999977584165682,0.049999620709687456,0.04999946460060124,0.049999504408780676,0.049999258263331715,0.049999236338449014,0.04999914482262837,0.049999188555381914,0.0444434501233001,0.04444341697572051,0.04444353343565247,0.04444323722491186,0.04444325350253332,0.04444326857446596,0.04444345961721092,0.044443389664188364,0.04444324273716162,0.044443287771097566,0.044443220520497664,0.044443267362287334,0.04444329465443247,0.044443341922831454,0.04444326885661476,0.04444297436955847,0.04444315107107088,0.044443213273404454,0.044443478628973215
82,0.005555555555630059,0.005555555555871992,0.005555555555819013,0.005555555555701867,0.005555555555651626,0.0055555555556280984,0.005555555555638335,0.005555555555598125,0.00555555555559579,0.0055555555556576555,0.005555555555621298,0.005555555555610415,0.005555555555605333,0.0055555555556024835,0.005555555555729924,0.005555555555685007,0.00555555555565482,0.005555555555630021,0.005555555555566776,0.005555555555558069,0.005555555555557907,0.00555555555555768,0.005555555555557425,0.005555555555556646,0.005555555555556146,0.005555555555556137,0.00555555555555557,0.0055555555555555905,0.005555555555555587,0.005555555555555571,0.005555555555555594,0.005555555555555559,0.00555555555555556,0.005555555555555559
83,0.005555555555555615,0.005555555555556067,0.005555555555555975,0.005555555555555731,0.005555555555555663,0.005555555555555631,0.005555555555555659,0.0055555555555556,0.005555555555555599,0.005555555555555716,0.005555555555555661,0.005555555555555635,0.005555555555555632,0.0055555555555556295,0.005555555555556044,0.0055555555555559,0.00555555555555581,0.005555555555555747,0.00555555555555557,0.0055555555555555575,0.0055555555555555575,0.0055555555555555575,0.0055555555555555575,0.005555555555555557,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.011116752022116073,0.011115337590238732,0.011113735024616187
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00555957384736662,0.005559067771712472,0.005558798650672812,0.005557552561453527,0.0055577200480287645,0.005557252910172734,0.00555705437503282,0.00555672973733167,0.005556553651054287,0.005556404263111338,0.005556191517626613,0.005556207504170547,0.005556053760419916,0.005555963786040171,0.005555846358146199,0.005555814795994108,0.00555579319225388,0.00555573839734977,0.0055557181479590975,0.0055556470265889476,0.005555637493936328,0.005555620601668644,0.005555608424437146,0.005555616719453039,0.005555588578830092,0.005555582779239779,0.005555573209528049
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.005555555555555556,0.005555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.011111210181004633,0.011111214586250187,0.011111199794275087,0.011111197027688383,0.011111176144833706,0.011111167592384478,0.011111156207175425,0.01111114400688643,0.011111140458382214,0.011111146416135852,0.011111133106594803,0.011111133374438552,0.011111129249020501,0.011111127404121398,0.011111130293320842,0.01111112684908129,0.01111112413634718,0.011111120874179906,0.0111111171708437,0.011111114470087101,0.011111113960416582,0.011111113271143176,0.011111113030074778,0.011111112673914696,0.011111112207528641,0.011111112112626534,0.011111111358150976,0.011111111399337986,0.01111111134790538,0.01111111127994692,0.011111111349229912,0.011111111193184585,0.0055555556311940885,0.005555555607163616
89,0.022222346273648403,0.016666780365653482,0.01666676003098205,0.01666675445904569,0.016666728637377424,0.01666671608001,0.01666670113456043,0.016666687994196544,0.016666681599900857,0.016666679656674,0.016666670589187294,0.016666665786540788,0.01666666157010191,0.016666657563558073,0.01666665380194091,0.016666650631232224,0.01666664796167226,0.01666664812440191,0.016666646127785196,0.016666649233018166,0.016666648573341672,0.016666650095095464,0.016666648537032272,0.01666664705751559,0.01666664858732652,0.016666647021999503,0.016666655263608877,0.016666653414394553,0.016666653637803064,0.01666665387967185,0.016666648401995953,0.016666654634232274,0.016666654352479198,0.0166666567010015
90,0.049997675306025946,0.04444206124904421,0.04444202793481358,0.044441330393724415,0.04444153111668177,0.044441338201371174,0.04444176324906961,0.04444186545819709,0.04444176828664524,0.044441474553598655,0.044442247893898355,0.04444161699977855,0.04444182161219493,0.04444173015121677,0.04444202209276806,0.044442045960693795,0.044442063495118034,0.04444240326557978,0.04444174965580713,0.044441780683731634,0.04444185860393642,0.04444232274565133,0.04444219618537756,0.04444188112335701,0.04444197513462725,0.04444185195863158,0.04444177748506913,0.04444190455787634,0.04444202162828893,0.0444418341182797,0.044441245262616766,0.04444151517510283,0.044441685234116665,0.033332281413273886
91,0.027777987068171802,0.02777794437394574,0.027777875940987212,0.027777811892872782,0.02777774512381034,0.027777689696476954,0.027777668219957946,0.027777637788591436,0.027777607317090582,0.027777566327730843,0.027777602676094394,0.02777753538844871,0.027777537941392906,0.027777516628207263,0.027777522808186038,0.027777515387305017,0.0277775088340037,0.027777539288240727,0.033337181536704404,0.0333366542275775,0.03333597566734305,0.03333513432852336,0.033334906576078356,0.03333481196039715,0.03333447885687699,0.033334301258162106,0.03333407651703085,0.033333891014696124,0.03333373447682317,0.03333364212206477,0.03333361833004033,0.03333347613724756,0.03333340816356055,0.03333334968821996
92,0.033333113939306935,0.03333314536645468,0.03333311987103446,0.0333330211680019,0.033333020511966724,0.033332982814886766,0.03333302348562595,0.03333302283737257,0.033333004057159,0.03333296601002997,0.03333305585523499,0.033332969524912145,0.03333299165761579,0.033332975896366315,0.03333301377249978,0.03333301276103687,0.03333301172742614,0.03333305518070685,0.03333296631999001,0.0333329744853253,0.03333298363184574,0.03333304426965771,0.0333330264563735,0.033332985083849895,0.03333299926854632,0.03333298174598672,0.03333299082409313,0.03333300075156924,0.03333301526869239,0.033332993863883234,0.022221588792265202,0.022221661065459048,0.022221689242782942,0.02222180470395953
93,0.03888811032056026,0.03888815633469719,0.038888147931128304,0.022220904127210447,0.022220986602724112,0.022220901363852952,0.02222109204734758,0.022221126553282827,0.022221087271292916,0.022220986326613113,0.022221308426299706,0.02222103869670682,0.022221127127139247,0.022221090467355945,0.022221241642090852,0.022221249158558467,0.022221254847131774,0.022221394592739616,0.022221090977212733,0.02222107682461466,0.022221113093470708,0.022221318817736833,0.022221265158120486,0.016666658212569314,0.016666659280169357,0.016666658670909447,0.011111111111111112,0.011111111111111113,0.011111111111111113,0.011111111111111112,0.011111111111111113,0.011111111111111112,0.011111111111111112,0.011111111111111112
94,0.005555555555555556,0.005555555555555562,0.00555555555555556,0.0055555555555555575,0.005555555555555557,0.005555555555555557,0.005555555555555557,0.005555555555555556,0.005555555555555556,0.0055555555555555575,0.005555555555555557,0.005555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055598009953732284,0.005558983049796042,0.01111472501583177,0.011113982466134938,0.011113471917160174,0.011112563498775044,0.011111957706564445,0.011111028892744217,0.011110639850241895,0.011110272749544058,0.01110978427899066,0.01110929325463383,0.011108886682022395,0.01110887549768279,0.011109251015058086
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005559944488441838,0.00555949107229885,0.005559479936798383,0.005558522320296458,0.005557805126789068,0.0055569597787140665
96,0.022222222192470855,0.022222222139826622,0.022222222141031502,0.022222222152217006,0.02222222216229465,0.022222222164457437,0.022222222157166998,0.02222222217414793,0.022222222169981334,0.0222222221177343,0.022222222144968738,0.022222222140860535,0.022222222141030222,0.022222222135065636,0.022222222025969574,0.02222222204246178,0.02222222205295763,0.02222222206819123,0.022222222153186897,0.022222222189815292,0.022222222188253635,0.022222222187266938,0.02222222218493708,0.02222222218904156,0.02222222219602947,0.02222222219295025,0.02222222221712095,0.022222222213582686,0.02222222221336208,0.022222222215087906,0.005555555555556457,0.005555555555555669,0.00555555555555569,0.005555555555555658
97,0.049998488188940225,0.04999855800373259,0.044443572266355924,0.04444334353659156,0.04444341999651189,0.044443358276049484,0.044443495596286436,0.04444354362949595,0.044443508062274914,0.027776072613345835,0.02777651719638043,0.02777617009146972,0.02777628197626313,0.027776227673845917,0.027776338519020734,0.027776357756851472,0.027776371610890513,0.027776569574400504,0.027776255438522475,0.02777632331246351,0.027776360871046565,0.027776603073964262,0.027776532670495596,0.02777637432132453,0.027776438328667857,0.027776367409317285,0.027776448249387114,0.027776474042085393,0.027776529636724053,0.02777645256316515,0.027776117201799982,0.027776331009129542,0.02777639823779296,0.027776695315455766
98,0.022222221769529777,0.02222222122848472,0.022222221242808624,0.022222221310316596,0.022222221430685127,0.02222222144552342,0.022222221396739645,0.02222222157917159,0.02222222153139576,0.022222221003481382,0.022222221322367976,0.022222221234373524,0.022222221252577178,0.02222222119039348,0.02222222031505334,0.02222222044807033,0.022222220534361646,0.011111111111144623,0.011111111111115332,0.011111111111111955,0.01111111111111191,0.011111111111111849,0.01111111111111176,0.011111111111111474,0.0111111111111113,0.0111111111111113,0.011111111111111115,0.01111111111111112,0.01111111111111112,0.011111111111111115,0.011111111111111122,0.011111111111111112,0.011111111111111113,0.011111111111111113
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0055555555600745625,0.00555555556831371,0.0055555555662676745,0.005555555562550772,0.005555555560342846,0.00555555555932074,0.005555555559427781,0.005555555557760195,0.00555555555760455,0.005555555559739542,0.0055555555582239005,0.005555555557910921,0.00555555555762673,0.005555555557480887,0.005555555560675038,0.005555555559468493,0.0055555555586234585,0.005555555557856456,0.005555555556079076,0.0055555555557082435,0.005555555555694361,0.00555555555567473,0.0055555555556607026,0.005555555555623147,0.005555555555594982,0.005555555555593555,0.005555555555557357,0.005555555555559122,0.005555555555558694,0.0055555555555572775,0.005555555555559165,0.005555555555556062,0.0055555555555561395,0.011115091801839451
106,0.016666678055359974,0.016666682458579756,0.01666668011943264,0.01666667831179549,0.016666675229429335,0.016666673894220396,0.01666667286625403,0.01666667087943256,0.016666670467214893,0.016666671976076422,0.016666669993905665,0.01666666990434505,0.01666666935930205,0.016666669105975696,0.016666670269478087,0.016666669558070852,0.01666666901736877,0.016666668421598526,0.016666667487558847,0.01666666704598973,0.01666666699357693,0.016666666921535733,0.01666666689129792,0.01666666683685386,0.01666666677922202,0.016666666770019344,0.01666666668267696,0.016666666688006402,0.01666666668425012,0.01666666667812392,0.016666666684229916,0.01666666667126431,0.016666666670999742,0.016666666669555002
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.049999945891329285,0.049999928990931544,0.04999992477195161,0.049999909742702894,0.04999991475121773,0.04999990949522709,0.04999991353657104,0.04999992181969817,0.04999991655075984,0.049999887435452486,0.049999915770981576,0.049999897369495526,0.049999901806068635,0.04999989650532079,0.0499998749152504,0.049999878436028544,0.04999988071130892,0.04999989518783878,0.04999990241035113,0.04999992429664252,0.04999992452795893,0.0555588695641346,0.055558504734965056,0.05555841862588349,0.05555785599349052,0.05555756211337319,0.055557278359086325,0.05555689413896026,0.0555565916495983,0.055556450017037094,0.055556477538080906,0.055556179317063754,0.05555603267139964,0.055555850316701974
