Name,AVERAGE SIX-YEAR GRADUATION RATE,AVERAGE FIRST-YEAR STUDENT RETENTION RATE,PELL GRANT GRADUATION RATES,PELL GRANT GRADUATION RATE PERFORMANCE,GRADUATION RATE PERFORMANCE,PEER ASSESSMENT SURVEY,CLASS SIZE INDEX,FACULTY COMPENSATION,PERCENT FACULTY WITH TERMINAL DEGREE IN THEIR FIELD,PERCENT FACULTY THAT IS FULL TIME,STUDENT-FACULTY RATIO,MATH AND EVIDENCE-BASED READING AND WRITING,HIGH SCHOOL CLASS STANDING IN TOP 10%,FINANCIAL RESOURCES PER STUDENT,AVERAGE ALUMNI GIVING RATE,GRADUATE INDEBTEDNESS TOTAL,GRADUATE INDEBTEDNESS PROPORTION WITH DEBT,DIVERSITY SCORE,TUITION AND FEES
University of Michigan--Flint,42.0,73.75,2.3271425374804124,17.506254648725417,0.0,18.75,52.18228498074453,26.416311880922926,42.600896860986566,67.22306525037936,61.267605633802816,27.90697674418604,18.181818181818183,3.765224172171423,4.048582995951415,41.13597246127366,30.681818181818187,19.454978144611033,
University of Minnesota--Twin Cities,81.75,93.0,82.88207652718728,77.93771926651957,42.582689641513156,59.375,32.092426187419775,40.73892072885666,50.44843049327356,81.63884673748103,50.70422535211267,68.21705426356587,48.484848484848484,19.242797205507394,12.145748987854248,69.39239437534505,45.454545454545446,26.488833094815647,
University of Mississippi,64.25,85.75,35.175654508838655,28.426025306843655,35.38848694558038,40.625,65.21181001283698,28.152762855664363,55.82959641255606,90.28831562974204,54.225352112676056,32.55813953488371,22.222222222222225,9.831530875760308,14.574898785425098,61.458773097781965,56.81818181818181,11.87799473754147,
University of Missouri,70.25,87.75,56.030431863951655,56.31087828435784,37.43315508021391,50.0,42.49037227214377,31.27519996674277,71.0762331838565,90.44006069802731,47.183098591549296,47.28682170542635,34.343434343434346,7.37794762161398,20.24291497975708,63.7060370863508,48.86363636363636,10.696348267969,
University of Missouri--Kansas City,48.75,74.75,24.144103826359363,30.015552099533437,17.570664629488164,28.125,82.54172015404366,25.472761435714972,74.66367713004486,68.13353566009104,54.225352112676056,38.372093023255815,32.323232323232325,5.483767307729386,6.882591093117409,64.91410385477218,42.04545454545454,38.12942503350549,
University of Missouri--St. Louis,54.0,77.0,29.178787200716037,33.29607309486781,30.363455089277636,25.0,65.78947368421052,22.430524804111414,52.690582959641276,70.25796661608499,43.66197183098592,39.92248062015503,37.37373737373738,3.6016348510716574,8.097165991902832,58.42561621147663,45.454545454545446,28.85202493293329,
University of Montana,49.25,70.5,14.074737077645999,31.585715994736205,9.625668449197875,34.375,69.25545571245186,22.645931521607594,61.21076233183858,81.33535660091047,47.183098591549296,36.43410852713177,15.151515151515152,6.932482251897665,14.979757085020239,49.6931120709252,36.36363636363635,13.397011646550737,
University of Nebraska--Lincoln,67.25,83.75,47.63929290669052,55.9542323928016,33.40308455397971,46.875,33.05519897304236,33.26597789905058,54.48430493273544,90.28831562974204,54.225352112676056,47.28682170542635,29.292929292929294,7.932707557370542,30.364372469635622,64.75822427175007,44.31818181818181,14.20980814228264,
University of Nevada--Las Vegas,43.5,77.25,18.035354665473257,61.44733794381392,11.685482273717568,34.375,38.51091142490373,36.32328791552466,80.26905829596414,62.67071320182095,43.66197183098592,35.65891472868216,21.212121212121215,6.223518175738513,5.06072874493927,65.62855194362353,55.68181818181817,68.06300720696595,
University of Nevada--Reno,58.75,80.75,39.14746028194225,55.308368973561414,35.19061583577712,25.0,50.320924261874204,28.01542373121523,54.93273542600899,80.1213960546282,50.70422535211267,38.75968992248062,24.242424242424242,8.190975014512837,8.097165991902832,59.812295002110865,52.272727272727266,37.85796722209807,
University of New Hampshire,77.0,85.75,69.45625419556947,75.67492124257288,58.185010775001984,40.625,36.585365853658544,37.95768619938055,67.04035874439462,84.37025796661607,54.225352112676056,42.63565891472868,22.222222222222225,7.401716665373939,12.955465587044532,50.326372876952554,22.72727272727272,4.65867090632932,
University of North Carolina--Chapel Hill,90.5,96.25,86.40635488923695,69.32263844749477,38.978015448603685,78.125,50.64184852374839,46.778909485780325,57.39910313901346,83.3080424886191,57.74647887323944,71.31782945736433,73.73737373737374,22.529518799274385,29.149797570850193,83.75604845257038,65.9090909090909,35.20828677446927,
University of North Carolina--Charlotte,60.5,83.25,57.708659655403885,89.21956736886753,44.16077281352423,37.5,14.63414634146342,31.79574274881564,65.695067264574,81.7905918057663,40.8450704225352,43.410852713178286,16.161616161616163,2.0205249385773687,4.655870445344128,34.351963108498694,35.22727272727272,37.8547107366535,
University of North Carolina--Wilmington,72.75,85.0,62.74334302976056,68.79348448882706,47.508331395799445,28.125,53.85109114249038,22.71248547773422,63.228699551569505,74.8103186646434,50.70422535211267,50.3875968992248,21.212121212121215,1.8332414851569085,6.882591093117409,63.628097294839726,44.31818181818181,10.65100973896439,
University of North Florida,59.5,82.0,45.42403222197358,75.82401043495707,37.43315508021391,21.875,25.802310654685492,27.615981500765045,63.228699551569505,73.14112291350531,43.66197183098592,34.883720930232556,13.131313131313131,1.4805588544371702,2.834008097165992,79.11863085766245,55.68181818181817,28.86869232747007,
University of North Texas,55.25,79.25,47.63929290669052,91.96035532593507,37.43315508021391,28.125,27.086007702182282,29.179569930112912,55.82959641255606,82.09408194233686,19.014084507042256,36.43410852713177,19.191919191919194,1.8143074654004652,5.668016194331983,69.03841782223233,39.77272727272726,52.854029191765704,
University of Northern Colorado,49.75,71.25,19.109420452002674,26.39566686330241,25.236889013978796,21.875,57.18870346598202,17.03771402367395,65.47085201793722,76.63125948406676,50.70422535211267,27.90697674418604,14.141414141414142,1.8888330439426202,3.2388663967611326,65.97278602279738,34.09090909090909,28.53679605243343,
University of Notre Dame,96.25,97.75,97.11344819870214,74.27811001907938,37.43315508021391,78.125,67.26572528883183,56.42824073948358,80.26905829596414,93.93019726858876,80.98591549295774,87.59689922480618,89.89898989898991,27.00324867498503,75.10121457489878,71.39609651544183,62.49999999999999,22.670493554141416,8.164082912384586
University of Oklahoma,69.0,89.25,47.69523383307226,43.18472438223603,37.43315508021391,46.875,53.78690629011554,32.3784255970465,68.83408071748879,89.83308042488616,49.64788732394366,44.9612403100775,30.303030303030305,5.896090667377185,12.955465587044532,57.09089728184977,54.54545454545454,31.58106821381321,
University of Oregon,73.25,85.25,52.94249272767956,48.13071842620829,51.95945406656557,56.25,33.4403080872914,38.2616175781045,90.8071748878924,88.61911987860393,50.70422535211267,43.410852713178286,25.252525252525253,8.42127931822218,10.526315789473681,65.26483291657195,59.090909090909086,31.24895426265759,
University of Pennsylvania,95.75,97.25,73.43924815394939,41.629946431657174,37.43315508021391,90.625,82.60590500641847,77.82740139930186,99.99999999999999,90.28831562974204,89.43661971830986,93.79844961240309,95.95959595959596,56.01199243118829,74.49392712550606,82.94092813301725,85.22727272727272,59.101940241251945,3.1701794112523913
University of Pittsburgh--Pittsburgh Campus,82.75,93.0,79.52562094428282,74.88793340042082,37.43315508021391,59.375,42.93966623876767,39.093976506552224,85.87443946188343,87.25341426403642,61.267605633802816,65.3488372093023,53.535353535353536,22.84356446983951,14.979757085020239,59.41934855324262,42.04545454545454,23.89149924862103,
University of Rhode Island,67.75,84.75,56.030431863951655,67.05978918265077,48.29545454545456,40.625,46.53401797175867,37.77151286276165,67.48878923766817,80.4248861911988,50.70422535211267,41.08527131782944,18.181818181818183,6.05790553153381,5.668016194331983,60.69561263923618,29.545454545454547,16.165268479153085,
University of Rochester,86.0,94.75,87.31259789662113,85.21827190856811,32.74650003004268,56.25,94.73684210526316,50.479289697472275,81.61434977578476,83.45978755690439,78.16901408450704,76.74418604651163,70.70707070707071,31.639053283594126,39.676113360323875,59.4128535706167,55.68181818181817,51.74029849355196,7.291412645880499
University of Saint Joseph,61.0,80.0,34.21347057507271,50.270907540259884,60.60606060606062,15.625,90.56482670089859,16.694985835807344,84.08071748878926,43.39908952959029,85.91549295774648,24.496124031007753,20.202020202020204,6.961436925580961,15.182186234817813,53.44071704608189,5.681818181818173,30.867379126306446,35.875283051733135
University of San Diego,80.75,89.0,73.57350637726557,74.97519984127896,39.19312258850607,43.75,53.27342747111681,43.984033370193096,84.75336322869957,60.39453717754173,66.90140845070422,52.71317829457362,36.36363636363637,9.991548884577846,16.801619433198375,56.52258630208164,56.81818181818181,43.65989016673206,18.578644835394527
University of San Francisco,74.5,82.25,64.42157082121278,80.50661496836318,45.73389735812913,43.75,57.381258023106554,40.64742878813096,92.15246636771299,50.98634294385433,68.30985915492957,50.3875968992248,34.343434343434346,8.936297613924168,8.906882591093117,62.21543857370181,43.18181818181817,73.00541984226889,17.519595889217896
University of South Carolina,76.0,88.75,66.09979861266501,64.4245723172628,44.94869200751552,46.875,46.598202824133494,33.47825440822449,73.99103139013455,75.11380880121396,47.183098591549296,51.16279069767441,27.272727272727273,6.008675755202826,11.133603238866394,61.8939369337187,47.72727272727272,14.912555193394624,
University of South Dakota,58.5,77.0,30.857014992168267,34.32228735494675,28.743315508021396,31.25,61.48908857509628,20.731448714227433,44.61883408071749,72.68588770864946,54.225352112676056,32.94573643410851,14.141414141414142,5.255408434315567,6.882591093117409,54.61955639268664,22.72727272727272,,
University of South Florida,74.0,92.0,70.39606175878271,85.95956454121304,59.157754010695186,34.375,49.35815147625161,27.632160826746272,62.780269058295985,73.29286798179061,33.098591549295776,51.16279069767441,31.313131313131315,7.04993043595507,18.421052631578945,69.66843113694671,52.272727272727266,45.752756483836095,
University of St. Thomas (MN),77.5,87.0,79.52562094428282,85.35990630340032,44.75091471995498,28.125,42.55455712451862,30.940712027598366,89.237668161435,68.28528072837634,61.267605633802816,50.3875968992248,21.212121212121215,6.706860063615266,17.004048582995946,61.73156236807066,40.9090909090909,15.43778031764758,25.990245601811523
University of Tennessee,71.5,87.25,52.987245468784955,53.15638500086399,28.285955530537592,50.0,38.703465982028256,38.77055291575202,67.48878923766817,93.47496206373293,50.70422535211267,48.29457364341084,40.40404040404041,9.336442349357359,20.040485829959508,66.84636118598382,51.13636363636363,10.253920237142552,
University of Texas at Arlington,50.5,74.0,34.71693891250839,79.35746788779448,27.50190985485105,31.25,17.07317073170733,36.468269883006734,60.089686098654724,74.96206373292867,26.05633802816901,37.209302325581376,27.272727272727273,2.289126334269186,1.0121457489878543,69.66518364563375,54.54545454545454,65.19893806251413,
University of Texas at Austin,85.0,95.75,77.94808682031774,62.85232495150893,45.80890406545973,75.0,50.70603337612324,57.29037120765263,80.26905829596414,90.89529590288313,47.183098591549296,66.66666666666666,86.86868686868688,13.713503456664316,15.789473684210524,65.96629104017146,61.36363636363636,57.69789539079229,
University of Texas at Dallas,70.75,88.5,53.88230029089281,60.103538635250004,41.405653170359045,40.625,10.141206675224652,53.86115886927987,69.73094170403589,83.76327769347495,29.5774647887324,65.89147286821705,41.41414141414142,3.775733558134859,5.263157894736841,67.23930763485208,69.31818181818181,67.9610328600196,
University of Texas at Tyler,43.0,65.25,18.21436562989482,70.83693335637344,3.283610094755616,15.625,52.053915275994875,23.594325396411996,36.547085201793735,79.21092564491653,43.66197183098592,33.333333333333314,13.131313131313131,2.5822931646992515,2.4291497975708496,72.47751112265775,51.13636363636363,38.03542141709297,
University of Toledo,48.25,76.25,15.752964869098228,5.885111950430769,25.447169463396662,21.875,45.05776636713736,28.088168982666986,58.52017937219732,88.01213960546283,36.61971830985915,29.06976744186045,22.222222222222225,4.848463358082026,8.704453441295545,59.25372649628162,27.272727272727266,21.204304872537776,
University of Tulsa,72.0,86.75,45.479973148355334,39.01054086746157,13.733592610597967,31.25,69.12708600770218,29.447153369296494,68.83408071748879,81.18361153262518,75.35211267605634,45.736434108527106,47.474747474747474,11.744938816178482,22.267206477732792,57.863800214334425,63.63636363636363,39.37698352584872,32.558787667653704
University of Vermont,76.0,86.25,71.1344819870217,81.51925834663001,37.43315508021391,43.75,46.85494223363286,33.434900529237254,65.24663677130046,88.61911987860393,47.183098591549296,53.48837209302323,32.323232323232325,13.36722460840117,12.34817813765182,66.28129769752866,40.9090909090909,6.366538104883176,
University of Virginia,94.5,97.0,84.89594987692996,60.554964393877384,35.96960315226568,81.25,56.86777920410782,51.44494415318311,84.75336322869957,98.02731411229135,61.267605633802816,78.29457364341084,89.89898989898991,20.318098704049575,33.19838056680161,74.66956775890624,69.31818181818181,36.55602233829562,
University of Washington,84.0,94.0,69.23249049004252,57.77452505107797,29.622063329928494,68.75,17.65083440308088,44.18227825152487,58.07174887892377,75.41729893778452,40.14084507042253,64.88372093023256,55.55555555555556,23.843490257958884,17.004048582995946,79.13811580554022,70.45454545454545,59.0654874453351,
University of Wisconsin--Madison,87.75,95.0,81.9870217050794,69.2656729632283,45.709192768016294,75.0,43.70988446726574,48.13115948100356,80.26905829596414,92.56449165402125,51.056338028169016,69.76744186046511,50.505050505050505,16.856709563411975,27.125506072874487,62.50771279186828,60.22727272727272,22.5053522948659,
University of Wyoming,58.5,77.75,37.50279704631908,60.96423017107307,19.031141868512123,34.375,50.96277278562258,29.164323741943846,63.90134529147984,99.99999999999997,60.563380281690144,35.65891472868216,22.222222222222225,12.336913642665738,14.777327935222669,70.11333744682233,52.272727272727266,13.023988209056213,
University of the Incarnate Word,52.75,74.5,40.92638174088162,62.3540447801723,62.97064280257558,9.375,77.2785622593068,23.4692404944485,53.139013452914796,57.81487101669196,68.30985915492957,20.930232558139522,17.171717171717173,4.5340912696176465,5.668016194331983,37.6838891955964,37.49999999999999,80.02693223334227,53.004703013412296
University of the Pacific,66.75,84.25,61.06511523830833,96.40652245628917,35.3579695107351,28.125,51.73299101412066,31.755677069737928,66.59192825112108,64.79514415781486,61.267605633802816,46.51162790697674,39.3939393939394,15.913276502361327,8.906882591093117,59.789562562920146,37.49999999999999,76.3748988121024,19.470475526911684
Utah State University,49.5,72.25,28.776012530767495,88.93208916537063,4.329004329004334,31.25,57.4454428754814,25.977421126032702,52.01793721973094,89.37784522003034,44.014084507042256,44.9612403100775,21.212121212121215,7.922109183727607,6.882591093117409,67.00873575163186,56.81818181818181,5.407248812932721,
Valparaiso University,69.75,82.5,44.282837323786076,49.17796045323263,31.299150676313303,31.25,75.09627727856225,15.370290560846925,91.70403587443944,82.85280728376327,71.83098591549296,41.08527131782944,35.35353535353536,6.5638942040207136,21.457489878542507,45.250543954794914,36.36363636363635,17.537402599841442,32.63194565406722
Vanderbilt University,93.0,96.75,70.79883642873122,43.385340891988136,33.08823529411765,81.25,63.67137355584083,60.56722040907675,92.15246636771299,88.92261001517448,82.3943661971831,94.5736434108527,89.89898989898991,62.607872270906945,54.25101214574897,84.55168382424577,85.22727272727272,51.65835951979033,11.43354816234104
Villanova University,90.75,95.75,90.19914969791895,72.86576698606996,45.42381215809209,53.125,52.18228498074455,34.362553070978755,74.43946188340807,71.16843702579666,71.83098591549296,74.41860465116278,71.71717171717172,12.523843340266552,46.761133603238854,56.83434546812587,57.954545454545446,17.37311271102635,6.322940254311092
Virginia Commonwealth University,65.75,83.5,56.030431863951655,79.07327783368402,44.05398523045582,40.625,43.58151476251605,27.320808780658943,41.25560538116592,77.23823975720788,48.59154929577464,37.98449612403098,17.171717171717173,7.948021880778408,7.085020242914979,59.64992043646283,37.49999999999999,51.880803100933484,
Virginia Tech,85.0,93.0,81.76325799955245,73.6478313461206,51.69340463458113,62.5,19.704749679075736,38.40760180471815,76.90582959641257,94.84066767830046,61.267605633802816,55.81395348837208,28.282828282828284,8.59657960573421,27.125506072874487,62.527197739746036,54.54545454545454,28.216741913279833,
Wake Forest University,88.5,94.25,69.41150145446409,49.29724314280557,28.651843512524636,62.5,62.32349165596918,37.71099714761001,84.52914798206275,81.7905918057663,71.83098591549296,72.86821705426357,72.72727272727273,66.80135393011682,40.48582995951416,55.09693761569188,73.86363636363636,21.590464248997407,6.549381640829111
Washington University in St. Louis,94.5,96.25,82.70306556276569,57.2928433057761,31.758157808577977,78.125,79.07573812580232,64.01972169485674,83.85650224215247,81.63884673748103,85.91549295774648,94.5736434108527,85.85858585858587,78.92501126925617,42.510121457489866,81.38537979410904,75.0,45.70842166774124,8.124020205539097
Western Kentucky University,52.75,73.0,22.465876034907133,20.943494038361848,28.006888425632184,18.75,53.72272143774068,18.02187818127787,57.84753363228701,82.39757207890744,43.66197183098592,26.356589147286797,19.191919191919194,1.869228400482025,8.299595141700404,54.06423537817036,39.77272727272726,11.428270691068207,
Western Michigan University,54.5,78.75,34.21347057507271,50.270907540259884,35.03595795685044,25.0,48.71630295250322,26.948975580079683,60.089686098654724,81.48710166919574,47.183098591549296,31.7829457364341,13.131313131313131,4.055688452753897,6.477732793522266,48.975416490760885,23.86363636363636,21.921158411920942,
Western New England University,62.0,77.5,49.31752069814275,68.14140804530999,39.64009846362788,12.5,72.46469833119383,25.74328746821098,77.80269058295964,81.63884673748103,68.30985915492957,40.31007751937983,15.151515151515152,5.948246459888398,5.668016194331983,42.665540869678175,14.772727272727266,14.292980838644624,40.32398536840271
Wichita State University,48.0,72.5,15.752964869098228,29.72755025632165,9.625668449197875,25.0,51.92554557124519,23.216927929619487,34.08071748878923,78.60394537177541,47.183098591549296,36.43410852713177,22.222222222222225,5.7187531329992085,10.12145748987854,58.79258272984119,40.9090909090909,32.152541296677555,
Wilkes University,61.75,76.5,47.63929290669052,58.75312732436268,49.215988398441056,6.25,81.12965340179717,22.58383095334642,84.75336322869957,52.35204855842186,64.7887323943662,34.883720930232556,17.171717171717173,5.897742884131467,24.49392712550607,50.23544312018965,11.36363636363636,16.349894154981442,41.13569064622887
William & Mary,91.0,94.5,82.92682926829266,63.97773119661011,32.995790192285824,68.75,57.18870346598202,38.009704929480705,90.58295964125558,83.00455235204853,68.30985915492957,75.19379844961239,76.76767676767678,10.396987494135221,45.14170040485829,72.64962816224465,68.18181818181819,32.38435484063392,
William Carey University,50.0,80.25,32.53524278362048,73.6478313461206,43.10815235184984,3.125,100.0,15.87566121330726,19.730941704035885,51.28983308042489,66.54929577464789,43.410852713178286,26.262626262626263,1.2972149706956113,4.453441295546558,75.96531679277757,14.772727272727266,29.726768128222915,86.0999825814318
Worcester Polytechnic Institute,88.5,95.25,94.62967106735286,86.82391567306027,39.013125911521655,43.75,75.60975609756099,46.14497317920003,80.26905829596414,86.49468892261001,64.08450704225353,74.41860465116278,55.55555555555556,12.31715847813226,14.979757085020239,51.39479751891664,31.818181818181813,27.321400716960497,13.933112698136199
Yale University,96.75,90.5,71.8729022152607,37.504609514037014,37.43315508021391,96.875,92.55455712451861,78.14886984420991,84.75336322869957,79.36267071320182,96.47887323943662,94.5736434108527,93.93939393939395,100.0,46.153846153846146,84.81148312928264,89.77272727272728,60.19052941053377,6.235847413342611
Yeshiva University,81.25,91.5,56.97023942716489,48.297045101088656,35.67318757192177,37.5,80.1668806161746,51.95271924011181,80.26905829596414,52.04855842185129,85.91549295774648,56.589147286821685,58.58585858585859,13.919782142225706,30.16194331983805,71.70136069886013,64.77272727272727,1.0847090961725598,27.92196481449224
